xval,yval,time
11426.8,-12785.08,839
11297.44,-12871.32,839
11189.64,-12979.12,839
11081.84,-13086.92,839
10952.48,-13173.16,839
10801.56,-13237.84,839
10693.76,-13345.64,840
10564.4,-13431.88,840
10456.6,-13539.68,840
10327.24,-13625.92,840
10154.76,-13669.04,840
10003.84,-13733.72,840
9852.92,-13798.4,841
9702.0,-13863.08,841
9594.2,-13970.88,841
9464.84,-14057.12,841
9292.36,-14100.24,841
9163.0,-14186.48,842
9012.08,-14251.16,842
8796.48,-14251.16,842
8580.88,-14251.16,842
8365.28,-14251.16,843
8149.68,-14251.16,843
7934.08,-14251.16,843
7718.48,-14251.16,843
7610.68,-14143.36,844
7502.88,-14035.56,844
7395.08,-13927.76,844
7179.48,-13927.76,844
6963.88,-13927.76,844
6748.28,-13927.76,845
6532.68,-13927.76,845
6317.08,-13927.76,845
6101.48,-13927.76,846
5885.88,-13927.76,846
5670.28,-13927.76,846
5497.8,-13970.88,847
5454.68,-14143.36,847
5325.32,-14229.6,848
5152.84,-14272.72,848
5001.92,-14337.4,848
4894.12,-14445.2,848
4764.76,-14531.44,848
4656.96,-14639.24,848
4549.16,-14747.04,849
4441.36,-14854.84,849
4333.56,-14962.64,849
4225.76,-15070.44,849
4117.96,-15178.24,849
4074.84,-15350.72,849
3967.04,-15458.52,850
3859.24,-15566.32,850
3751.44,-15674.12,850
3643.64,-15781.92,850
3535.84,-15889.72,850
3428.04,-15997.52,850
3320.24,-16105.32,850
3212.44,-16213.12,851
3104.64,-16320.92,851
2996.84,-16428.72,851
2889.04,-16536.52,851
2781.24,-16644.32,851
2673.44,-16752.12,851
2565.64,-16859.92,851
2457.84,-16967.72,852
2350.04,-17075.52,852
2199.12,-17140.2,852
2069.76,-17226.44,852
1940.4,-17312.68,852
1811.04,-17398.92,853
1617.0,-17420.48,853
1509.2,-17528.28,853
1379.84,-17614.52,853
1272.04,-17722.32,854
1121.12,-17787.0,854
1013.32,-17894.8,854
883.96,-17981.04,854
754.6,-18067.28,854
646.8,-18175.08,854
539.0,-18282.88,855
431.2,-18390.68,855
