xval,yval,time
-70307.16,70544.32,17063
-70414.96,70652.12,17063
-70522.76,70759.92,17064
-70630.56,70867.72,17064
-70738.36,70975.52,17064
-70846.16,71083.32,17064
-70953.96,71191.12,17065
-71061.76,71298.92,17065
-71169.56,71406.72,17065
-71277.36,71514.52,17065
-71385.16,71622.32,17065
-71492.96,71730.12,17066
-71600.76,71837.92,17066
-71708.56,71945.72,17066
-71816.36,72053.52,17066
-71924.16,72161.32,17066
-72031.96,72269.12,17067
-72139.76,72376.92,17067
-72247.56,72484.72,17067
-72355.36,72592.52,17067
-72463.16,72700.32,17068
-72570.96,72808.12,17068
-72678.76,72915.92,17068
-72786.56,73023.72,17068
-72894.36,73131.52,17068
-73002.16,73239.32,17069
-73109.96,73347.12,17069
-73217.76,73454.92,17069
-73325.56,73562.72,17069
-73433.36,73670.52,17070
-73541.16,73778.32,17070
-73648.96,73886.12,17070
-73756.76,73993.92,17070
-73864.56,74101.72,17071
-73972.36,74209.52,17071
-74080.16,74317.32,17071
-74187.96,74425.12,17071
-74295.76,74532.92,17072
-74403.56,74640.72,17072
-74511.36,74748.52,17072
-74619.16,74856.32,17072
-74726.96,74964.12,17073
-74834.76,75071.92,17073
-74942.56,75179.72,17073
-75050.36,75287.52,17073
-75158.16,75395.32,17073
-75265.96,75503.12,17074
-75373.76,75610.92,17074
-75481.56,75718.72,17074
-75589.36,75826.52,17074
-75697.16,75934.32,17075
-75804.96,76042.12,17075
-75912.76,76149.92,17075
-76020.56,76257.72,17075
-76128.36,76365.52,17076
-76236.16,76473.32,17076
-76343.96,76581.12,17076
-76451.76,76688.92,17076
-76559.56,76796.72,17076
-76667.36,76904.52,17077
-76775.16,77012.32,17077
-76882.96,77120.12,17077
-76990.76,77227.92,17077
-77098.56,77335.72,17078
-77206.36,77443.52,17078
-77314.16,77551.32,17078
-77421.96,77659.12,17078
-77529.76,77766.92,17079
-77637.56,77874.72,17079
-77745.36,77982.52,17079
-77853.16,78090.32,17079
-77960.96,78198.12,17080
-78068.76,78305.92,17080
-78176.56,78413.72,17080
-78284.36,78521.52,17080
-78392.16,78629.32,17081
-78499.96,78737.12,17081
-78607.76,78844.92,17081
-78715.56,78952.72,17081
-78823.36,79060.52,17082
-78931.16,79168.32,17082
-79038.96,79276.12,17082
-79146.76,79383.92,17082
-79254.56,79491.72,17083
-79362.36,79599.52,17083
-79470.16,79707.32,17083
-79577.96,79815.12,17083
-79685.76,79922.92,17084
-79793.56,80030.72,17084
-79901.36,80138.52,17084
-80009.16,80246.32,17084
-80116.96,80354.12,17084
-80224.76,80461.92,17085
